date,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2015-04-23,94.2099,94.7649,93.8673,94.1842,6940005,6940005,0.402532,0.429,94.4355,"Apr 23, 15",0.03482290792266764
2015-04-24,93.9273,94.2442,93.3791,94.0986,4994970,4994970,-0.085643,-0.091,93.894,"Apr 24, 15",0.03388240154348535
2015-04-27,94.5011,94.8437,93.8159,93.953,4858713,4858713,-0.145598,-0.155,94.1189,"Apr 27, 15",0.03228266172095098
2015-04-28,94.2527,95.2719,93.9101,95.1691,5321604,5321604,1.2162,1.294,94.7033,"Apr 28, 15",0.045644224895291824
2015-04-29,94.9122,95.9142,94.7923,95.6916,5665849,5665849,0.522437,0.549,95.5403,"Apr 29, 15",0.051385049464482704
2015-04-30,95.9571,96.0941,94.5867,95.1177,6666787,6666787,-0.573827,-0.6,95.155,"Apr 30, 15",0.04507948157882021
2015-05-01,94.4497,94.8951,92.784,93.3877,10362711,10362711,-1.73,-1.819,93.387,"May 1, 15",0.026071583962168805
2015-05-04,93.6789,93.7046,92.4884,92.7711,7660071,7660071,-0.616645,-0.66,92.9129,"May 4, 15",0.019296861609320794
2015-05-05,93.559,94.1499,92.497,92.497,6463346,6463346,-0.274066,-0.295,93.2581,"May 5, 15",0.016285263495607376
2015-05-06,93.559,93.8074,91.8975,92.4542,5820403,5820403,-0.042824,-0.046,92.625,"May 6, 15",0.015815010306016234
2015-05-07,92.2315,92.6683,91.375,92.1287,5798286,5798286,-0.325451,-0.352,92.0833,"May 7, 15",0.012238668875831195
2015-05-08,92.7454,93.1821,91.9831,93.0537,7078850,7078850,0.92497,1.004,92.7866,"May 8, 15",0.02240185112750907
2015-05-11,93.0537,93.0879,91.8975,91.9489,6003613,6003613,-1.1048,-1.187,92.2256,"May 11, 15",0.010263165990586156
2015-05-12,92.0174,92.497,91.7262,92.1201,5026480,5026480,0.171291,0.186,92.1739,"May 12, 15",0.012144178748950718
2015-05-13,92.4799,92.8995,91.8975,92.24,5517559,5517559,0.119906,0.13,92.2894,"May 13, 15",0.013461546913249285
2015-05-14,92.5141,93.6104,92.5141,92.8824,9751666,9751666,0.642337,0.696,93.0379,"May 14, 15",0.020519739646738883
2015-05-15,92.7353,93.7041,92.5018,93.4446,5641588,5641588,0.562217,0.605,93.2749,"May 15, 15",0.026696757010947675
2015-05-18,92.9862,92.9948,92.1904,92.2509,6390598,6390598,-1.1937,-1.277,92.4046,"May 18, 15",0.013581307655458317
2015-05-19,91.7319,91.9568,90.8237,90.841,7927644,7927644,-1.4099,-1.528,91.1083,"May 19, 15",-0.0019095795409098297
2015-05-20,91.187,91.6022,90.6161,91.0399,6521187,6521187,0.198945,0.219,91.1274,"May 20, 15",0.00027577932380238164
2015-05-21,91.6627,91.9222,91.0832,91.2475,6549347,6549347,0.207598,0.228,91.4145,"May 21, 15",0.0025567270378005374
2015-05-22,90.9015,91.2994,90.7026,90.7285,4717179,4717179,-0.518993,-0.569,90.8725,"May 22, 15",-0.00314564224719493
2015-05-26,90.149,90.3393,89.0332,89.3446,8010150,8010150,-1.384,-1.525,89.4306,"May 26, 15",-0.0183508616181104
2015-05-27,89.2667,89.7684,88.8602,89.1889,5857534,5857534,-0.1557,-0.174,89.213,"May 27, 15",-0.020061572403608976
2015-05-28,89.0591,89.457,88.5574,89.3013,5099925,5099925,0.112448,0.126,89.1192,"May 28, 15",-0.0188266084197295
2015-05-29,89.2148,89.5868,88.8083,89.0937,6673374,6673374,-0.207595,-0.232,89.1827,"May 29, 15",-0.021107556133727653
2015-06-01,89.5003,89.7425,88.6526,88.7737,5412416,5412416,-0.320049,-0.359,88.9298,"Jun 1, 15",-0.024623467831605288
2015-06-02,88.791,89.1889,88.3239,88.7304,5040002,5040002,-0.043248,-0.049,88.7747,"Jun 2, 15",-0.025099214633224388
2015-06-03,88.5747,89.4224,88.3325,88.3758,5175666,5175666,-0.354645,-0.4,88.6279,"Jun 3, 15",-0.028995284283435178
2015-06-04,88.1336,88.5488,87.3464,87.7011,6896416,6896416,-0.674688,-0.763,87.7798,"Jun 4, 15",-0.036408364353929225
2015-06-05,87.5194,89.1802,87.3551,87.8741,6080925,6080925,0.172995,0.197,88.2597,"Jun 5, 15",-0.03450757459226407
2015-06-08,87.6146,87.7011,86.4555,86.862,8213862,8213862,-1.012,-1.152,86.8891,"Jun 8, 15",-0.04562774405920795
2015-06-09,87.1042,87.58,86.689,86.862,7156959,7156959,0,0,87.0973,"Jun 9, 15",-0.04562774405920795
2015-06-10,88.6785,88.7304,87.8135,88.0817,7588426,7588426,1.2196,1.404,88.1278,"Jun 10, 15",-0.03222662687826591
2015-06-11,88.1163,88.4017,87.3118,87.4675,5582880,5582880,-0.614141,-0.697,87.7316,"Jun 11, 15",-0.0389749798933799
2015-06-12,86.9485,87.0956,86.1787,86.3863,6475549,6475549,-1.0812,-1.236,86.4501,"Jun 12, 15",-0.050854366542584156
2015-06-15,86.023,86.5511,85.7462,85.8846,6178081,6178081,-0.501692,-0.581,85.9809,"Jun 15, 15",-0.056366656851413045
2015-06-16,85.8068,86.8837,85.4694,86.5334,8763706,8763706,0.648739,0.755,86.1523,"Jun 16, 15",-0.04923814588396606
2015-06-17,87.2167,87.5108,86.0836,86.2912,8231073,8231073,-0.242197,-0.28,86.6049,"Jun 17, 15",-0.05189925155029721
2015-06-18,86.7237,87.2772,86.6285,86.715,7167979,7167979,0.423844,0.491,86.874,"Jun 18, 15",-0.04724286599542042
2015-06-19,86.2566,86.6458,86.0317,86.0403,10512046,10512046,-0.674689,-0.778,86.2188,"Jun 19, 15",-0.05465594606591447
2015-06-22,86.3517,86.8153,85.9538,86.7496,6416085,6416085,0.709289,0.824,86.5914,"Jun 22, 15",-0.046862708043087425
2015-06-23,86.4642,86.8707,86.0996,86.5766,5697930,5697930,-0.172998,-0.199,86.5062,"Jun 23, 15",-0.04876349780475258
2015-06-24,86.4815,87.0869,85.8673,85.8673,7451884,7451884,-0.70929,-0.819,86.3903,"Jun 24, 15",-0.05655673582757963
2015-06-25,86.023,86.2047,85.0196,85.0629,6062807,6062807,-0.804437,-0.937,85.481,"Jun 25, 15",-0.06539485885811973
2015-06-26,84.9764,85.3656,84.6044,85.2878,10015533,10015533,0.224896,0.264,84.9455,"Jun 26, 15",-0.062923832167955
2015-06-29,84.3363,84.7342,83.5578,83.6356,8764550,8764550,-1.6521,-1.937,84.0883,"Jun 29, 15",-0.08107692375305992
2015-06-30,84.293,84.4747,83.2291,83.4453,9925372,9925372,-0.190294,-0.228,83.5714,"Jun 30, 15",-0.0831677924908915
2015-07-01,83.2983,83.5751,82.6496,83.1167,7295347,7295347,-0.328698,-0.394,83.0032,"Jul 1, 15",-0.08677819431564976
2015-07-02,83.3502,83.6183,82.7966,82.9264,6419079,6419079,-0.190295,-0.229,83.1114,"Jul 2, 15",-0.08886906305348134
2015-07-06,82.2257,82.6582,81.724,81.9749,8341632,8341632,-0.951486,-1.147,82.0633,"Jul 6, 15",-0.09932340674263954
2015-07-07,81.6635,82.589,80.8763,82.4074,11774876,11774876,0.432492,0.528,81.677,"Jul 7, 15",-0.09457143233847681
2015-07-08,81.8192,82.2517,80.6687,80.9282,7719125,7719125,-1.4791,-1.795,81.2418,"Jul 8, 15",-0.11082373416191642
2015-07-09,82.0873,82.3555,81.1013,81.1185,7908996,7908996,0.190296,0.235,81.5399,"Jul 9, 15",-0.10873286542408485
2015-07-10,81.7673,82.1306,81.3694,81.6635,5631910,5631910,0.544945,0.672,81.6935,"Jul 10, 15",-0.10274482831363685
2015-07-13,81.577,82.0787,81.4386,81.8278,5038824,5038824,0.164346,0.201,81.8,"Jul 13, 15",-0.1009396274012578
2015-07-14,81.6548,82.8572,81.6462,82.6496,5218610,5218610,0.821739,1.004,82.5549,"Jul 14, 15",-0.09191032667214549
2015-07-15,82.2084,82.7793,81.2137,81.5164,6490360,6490360,-1.1331,-1.371,81.8205,"Jul 15, 15",-0.10436104897225496
2015-07-16,81.551,81.9403,81.2223,81.724,6422701,6422701,0.207597,0.255,81.5366,"Jul 16, 15",-0.1020801012582568
2015-07-17,81.5078,81.6462,80.3573,80.5736,8214191,8214191,-1.1504,-1.408,80.6562,"Jul 17, 15",-0.11471980381212721
2015-07-20,80.7033,80.8677,80.0893,80.3919,6018088,6018088,-0.181646,-0.225,80.4423,"Jul 20, 15",-0.11671618242307831
2015-07-21,80.4438,81.4299,80.4438,81.2223,7043079,7043079,0.830386,1.033,81.1184,"Jul 21, 15",-0.1075923915670857
2015-07-22,80.885,81.5943,80.6947,80.885,9327496,9327496,-0.337343,-0.415,81.1982,"Jul 22, 15",-0.1112983822411299
2015-07-23,80.9369,81.3694,80.1843,80.3919,7360651,7360651,-0.493043,-0.61,80.6707,"Jul 23, 15",-0.11671618242307831
2015-07-24,80.2535,80.2535,78.1519,78.3679,11158429,11158429,-2.0241,-2.518,78.7088,"Jul 24, 15",-0.13895432391215481
2015-07-27,77.7278,77.9267,76.7591,77.105,10342743,10342743,-1.2629,-1.611,77.3257,"Jul 27, 15",-0.15283008917231033
2015-07-28,77.3731,80.1757,77.3576,79.9248,11536851,11536851,2.8199,3.657,79.2568,"Jul 28, 15",-0.1218483147795742
2015-07-29,79.5616,80.7898,79.0945,80.6601,9821523,9821523,0.735242,0.92,80.2704,"Jul 29, 15",-0.11376940893129463
2015-07-30,80.8331,81.1445,80.2276,80.4698,6435725,6435725,-0.190297,-0.236,80.6873,"Jul 30, 15",-0.11586027766912621
2015-07-31,79.1637,79.3626,76.1276,76.5341,19063381,19063381,-3.9357,-4.891,76.9655,"Jul 31, 15",-0.15910269538580538
2015-08-03,75.4961,75.5394,73.8007,74.0429,14142213,14142213,-2.4912,-3.255,74.2597,"Aug 3, 15",-0.18647406795378324
2015-08-04,74.164,75.1674,73.2471,73.7056,8537190,8537190,-0.337345,-0.456,73.9523,"Aug 4, 15",-0.19018005862782747
2015-08-05,73.9045,74.3889,72.5465,72.6849,11254620,11254620,-1.0207,-1.385,73.2889,"Aug 5, 15",-0.2013947182216518
2015-08-06,72.2784,74.0256,71.6988,73.6883,9805030,9805030,1.0034,1.38,73.162,"Aug 6, 15",-0.19037013760399404
2015-08-07,73.2731,73.7488,72.1654,72.4427,7422037,7422037,-1.2456,-1.69,72.757,"Aug 7, 15",-0.204055823887983
2015-08-10,72.832,74.4754,72.5552,74.2938,8342004,8342004,1.8511,2.555,73.8688,"Aug 10, 15",-0.183717373438166
2015-08-11,72.9876,74.3715,72.313,74.1986,9797380,9797380,-0.095149,-0.128,73.2858,"Aug 11, 15",-0.18476335716828468
2015-08-12,73.5239,75.3491,73.4547,75.0723,11380674,11380674,0.87364,1.177,74.4931,"Aug 12, 15",-0.17516381951067295
2015-08-13,74.4149,74.683,73.9132,74.2592,9562433,9562433,-0.81309,-1.083,74.2904,"Aug 13, 15",-0.184097531390499
2015-08-14,74.1986,74.7522,73.7748,74.3803,7748930,7748930,0.121098,0.163,74.2818,"Aug 14, 15",-0.18276697855733343
2015-08-17,73.9773,74.0211,72.7949,72.9,12602499,12602499,-1.4803,-1.99,73.1799,"Aug 17, 15",-0.1990313663272346
2015-08-18,72.7686,73.373,72.5409,73.0839,9093385,9093385,0.183935,0.252,72.9619,"Aug 18, 15",-0.19701081582336055
2015-08-19,72.5847,72.6197,70.6577,70.868,13127786,13127786,-2.216,-3.032,71.1899,"Aug 19, 15",-0.22135740560875813
2015-08-20,70.649,71.1982,69.4052,69.4052,11857241,11857241,-1.4627,-2.064,70.1709,"Aug 20, 15",-0.23742951695768164
2015-08-21,69.0811,69.7118,66.3133,66.3571,18383555,18383555,-3.0481,-4.392,67.7152,"Aug 21, 15",-0.27091967460237226
2015-08-24,61.7938,66.0243,60.9442,63.1689,24191930,24191930,-3.1882,-4.805,63.9094,"Aug 24, 15",-0.30594914233729015
2015-08-25,65.6302,65.709,61.1719,61.3296,21127982,21127982,-1.8394,-2.912,63.4768,"Aug 25, 15",-0.3261579435432479
2015-08-26,62.8186,64.0273,62.1354,64.0185,17400442,17400442,2.689,4.384,62.9376,"Aug 26, 15",-0.2966143967794248
2015-08-27,65.6915,68.4242,65.3061,68.0038,21539601,21539601,3.9853,6.225,67.1828,"Aug 27, 15",-0.25282701274957475
2015-08-28,68.0739,71.122,67.9513,70.4475,23735371,23735371,2.4437,3.594,70.2079,"Aug 28, 15",-0.22597753332425044
2015-08-31,70.0797,71.0169,68.2491,70.938,16880412,16880412,0.490496,0.696,70.1107,"Aug 31, 15",-0.2205882999248473
2015-09-01,68.9848,69.5366,67.8987,68.4855,17954185,17954185,-2.4525,-3.457,68.6899,"Sep 1, 15",-0.24753446692186318
2015-09-02,69.7205,69.8519,67.6447,68.3717,14255864,14255864,-0.113864,-0.166,68.3863,"Sep 2, 15",-0.24878481301942093
2015-09-03,68.9322,69.5629,68.0476,68.5469,12282635,12282635,0.175178,0.256,68.8302,"Sep 3, 15",-0.246859851364833
2015-09-04,67.706,67.995,66.9615,67.1542,11210025,11210025,-1.3927,-2.032,67.3489,"Sep 4, 15",-0.26216175830744004
2015-09-08,67.9075,67.9337,66.7808,67.3031,9316497,9316497,0.148901,0.222,67.2649,"Sep 8, 15",-0.26052576064552135
2015-09-09,67.8199,68.4943,65.4725,65.6214,11297445,11297445,-1.6817,-2.499,66.5956,"Sep 9, 15",-0.27900297534027435
2015-09-10,66.3309,66.3922,65.0871,66.2695,11475168,11475168,0.648157,0.988,65.955,"Sep 10, 15",-0.27188215542966643
2015-09-11,66.5148,66.7863,65.7703,66.3834,11032075,11032075,0.113866,0.172,66.2798,"Sep 11, 15",-0.27063071060970306
2015-09-14,66.1469,66.5674,65.6564,66.3659,10235464,10235464,-0.01752,-0.026,66.2031,"Sep 14, 15",-0.2708229870306807
2015-09-15,66.944,68.0476,66.7513,67.5921,11678095,11678095,1.2262,1.848,67.6901,"Sep 15, 15",-0.2573504528933755
2015-09-16,68.1615,69.3789,68.1177,69.2125,12593547,12593547,1.6204,2.397,68.8485,"Sep 16, 15",-0.23954675503324724
2015-09-17,69.3001,70.4826,68.8447,69.5541,12324310,12324310,0.341594,0.494,69.6454,"Sep 17, 15",-0.23579351929576278
2015-09-18,68.2403,68.9322,67.417,68.0914,18635914,18635914,-1.4627,-2.103,68.1741,"Sep 18, 15",-0.2518645319222808
2015-09-21,68.5819,68.9585,68.179,68.398,8523538,8523538,0.30656,0.45,68.5381,"Sep 21, 15",-0.24849584902675168
2015-09-22,67.3031,68.0476,66.9965,67.6622,9692322,9692322,-0.735744,-1.076,67.4908,"Sep 22, 15",-0.25658024848705924
2015-09-23,67.7936,67.9075,66.3571,66.6725,9043003,9043003,-0.989752,-1.463,66.8994,"Sep 23, 15",-0.2674543041351516
