index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
234,93.5188,94.1014,92.264,92.5687,7428022,7428022,-0.457107,-0.491,92.962
235,93.1334,94.8543,93.0438,94.6123,7931714,7931714,2.0435,2.208,94.1829
236,95.0604,95.4458,94.7826,95.3562,9925854,9925854,0.743919,0.786,95.2262
237,95.4548,95.4548,93.8863,94.0566,7364760,7364760,-1.2996,-1.363,94.2858
238,94.2627,94.8453,93.483,93.7339,6838966,6838966,-0.322664,-0.343,93.979
239,94.5047,95.3024,93.4292,93.8952,10155188,10155188,0.161331,0.172,94.3332
240,93.0886,93.5995,92.7749,93.2141,8887694,8887694,-0.681178,-0.725,93.1052
241,92.2909,93.1513,91.3767,91.8607,10834811,10834811,-1.3534,-1.452,91.9861
242,91.4753,93.7698,91.4215,93.2499,14092276,14092276,1.3892,1.512,92.5926
243,91.0182,91.4663,89.8619,90.7851,20467800,20467800,-2.4648,-2.643,90.5011
244,90.1308,91.5111,89.9874,91.3319,11702890,11702890,0.546734,0.602,90.9615
245,91.771,93.0617,91.0361,92.999,9036608,9036608,1.6671,1.825,92.3672
246,92.264,92.2909,91.3674,91.6007,10125960,10125960,-1.3982,-1.503,91.7203
247,91.2422,91.8248,90.7134,91.6545,8962787,8962787,0.053778,0.059,91.412
248,91.2691,92.109,90.4625,91.5022,10160531,10160531,-0.152372,-0.166,91.268
249,91.8517,92.255,90.9196,90.9554,9053222,9053222,-0.546734,-0.598,91.6051
250,90.9823,91.8338,90.2294,91.7621,7569330,7569330,0.806659,0.887,91.0629
251,91.045,91.4215,89.7096,89.7544,10676345,10676345,-2.0077,-2.188,90.3684
252,90.0681,90.3908,89.0732,90.3728,8990701,8990701,0.618438,0.689,89.8128
253,90.8837,91.9234,90.6328,91.8338,10005207,10005207,1.461,1.617,91.3437
254,91.529,91.8248,90.5431,90.8479,9514074,9514074,-0.985919,-1.074,91
255,91.0361,91.9234,90.9375,91.8338,6642224,6642224,0.985919,1.085,91.6821
256,91.5201,91.8248,90.3728,90.6148,9215663,9215663,-1.219,-1.327,91.0288
257,90.579,90.579,88.8222,89.4317,9851745,9851745,-1.1831,-1.306,89.5307
258,89.7992,90.2563,89.1135,89.9426,12275450,12275450,0.510886,0.571,89.6817
259,90.0412,90.337,89.5841,89.9695,8177011,8177011,0.026889,0.03,89.8845
260,90.0771,90.1129,87.0745,88.2307,25835156,25835156,-1.7388,-1.933,88.3757
261,88.2307,89.3331,88.1321,89.2883,11153595,11153595,1.0576,1.199,88.9016
262,89.0822,90.0591,88.8402,90.0233,8627082,8627082,0.734958,0.823,89.5859
263,90.2563,90.4714,89.0732,89.5931,7878157,7878157,-0.430219,-0.478,89.4781
264,89.5841,90.3818,89.2794,90.2563,10028180,10028180,0.663255,0.74,90.0876
265,90.4187,90.5866,89.453,90.4909,10085673,10085673,0.234635,0.26,90.222
266,90.9242,90.9513,90.0758,90.4187,6878246,6878246,-0.072207,-0.08,90.5602
267,90.4819,91.204,90.2563,90.8881,6588073,6588073,0.469335,0.519,90.7777
268,91.1047,91.4206,90.4007,91.3484,9683963,9683963,0.460304,0.506,90.829
269,91.5018,93.1264,91.3574,92.7835,11437890,11437890,1.4351,1.571,92.5001
270,93.0001,93.2618,92.4946,92.5217,8500014,8500014,-0.261745,-0.282,92.7245
271,92.8376,93.334,92.6932,93.1625,7277612,7277612,0.64082,0.693,93.1179
272,93.0542,93.0542,91.8899,92.3683,6419659,6419659,-0.794254,-0.853,92.3499
273,92.1697,92.1697,91.3123,91.7455,8665474,8665474,-0.622766,-0.674,91.7413
274,92.1246,93.1535,92.0614,92.5307,8042336,8042336,0.785228,0.856,92.5592
275,92.1426,92.4495,90.148,90.3556,9287621,9287621,-2.1752,-2.351,90.6966
276,90.4368,91.0866,90.0397,90.852,5701061,5701061,0.496408,0.549,90.6439
277,90.2473,90.6534,89.814,89.8321,8735743,8735743,-1.0199,-1.123,90.1133
278,90.1028,90.1028,88.6497,88.74,9138141,9138141,-1.0921,-1.216,88.9887
279,89.3176,90.4729,89.2003,90.1028,8317996,8317996,1.3629,1.536,90.0226
280,90.1209,90.3014,89.0282,89.5433,7821813,7821813,-0.559589,-0.621,89.5737
281,90.0216,91.222,90.0216,91.213,7726509,7726509,1.6697,1.865,90.9844
282,90.3556,90.7256,89.7238,90.157,7301526,7301526,-1.056,-1.158,90.0922
283,90.157,91.8267,89.4711,91.574,7972458,7972458,1.417,1.572,90.9177
