index,open,high,low,close,volume,unadjustedVolume,change,changePercent,vwap
172,21.8051,22.0172,21.4389,21.4781,29310234,29310234,-0.326948,-1.499,21.676
173,21.4215,21.5174,21.0814,21.4999,40348337,40348337,0.021799,0.101,21.3128
174,21.3691,21.4825,21.0814,21.0902,29343104,29343104,-0.409773,-1.906,21.2238
175,20.846,20.9332,20.3491,20.3491,48313616,48313616,-0.741076,-3.514,20.5622
176,20.2619,20.445,19.9916,19.9916,33227683,33227683,-0.357462,-1.757,20.1998
177,20.105,20.3578,20.0178,20.1006,29321873,29321873,0.108981,0.545,20.17
178,19.8696,20.1834,19.608,20.0178,40079835,40079835,-0.082822,-0.412,19.8999
179,19.7475,20.121,19.669,19.8957,30931253,30931253,-0.122062,-0.61,19.9225
180,20.0352,20.3404,19.9829,20.2706,28484982,28484982,0.374896,1.884,20.2215
181,19.9655,20.1224,19.7824,19.9916,34386940,34386940,-0.278993,-1.376,19.9276
182,20.1398,20.5758,20.0178,20.4973,33712736,33712736,0.505675,2.529,20.3538
183,20.6368,20.6455,20.2619,20.2793,25172891,25172891,-0.217962,-1.063,20.3637
184,20.5845,20.7153,20.4188,20.5452,21669864,21669864,0.265917,1.311,20.5948
185,20.5758,20.7501,20.4537,20.7327,19947265,19947265,0.187446,0.912,20.673
186,20.5932,20.7588,20.5758,20.7153,16862666,16862666,-0.017436,-0.084,20.6899
187,20.7676,20.9855,20.7676,20.9812,17798567,17798567,0.265916,1.284,20.9117
188,20.9332,21.1861,20.8548,21.0117,18885487,18885487,0.030515,0.145,21.0086
189,20.9245,21.0553,20.8199,20.9943,32212022,32212022,-0.017437,-0.083,20.9349
190,21.4389,21.4825,21.0814,21.3343,30379143,30379143,0.340022,1.62,21.2807
191,21.3168,21.4389,21.3168,21.4302,16383403,16383403,0.095906,0.45,21.3886
192,21.4476,21.7179,21.4302,21.6917,24620912,24620912,0.261554,1.22,21.6315
193,21.7702,21.9446,21.6569,21.9271,21979615,21979615,0.235402,1.085,21.8355
194,21.8835,22.0413,21.8138,22.023,18373704,18373704,0.095904,0.437,21.9543
195,22.0579,22.1451,21.9367,22.0841,34001930,34001930,0.061029,0.277,22.0367
196,21.8312,21.9969,21.6917,21.9271,32152676,32152676,-0.156933,-0.711,21.8436
197,21.9707,21.9751,21.8138,21.9271,19810746,19810746,0,0,21.9116
198,21.7179,21.962,21.6917,21.8923,42258841,42258841,-0.034874,-0.159,21.8292
199,21.7353,22.5723,21.6917,22.3892,57138794,57138794,0.496957,2.27,22.3134
200,22.459,22.9603,22.3631,22.9472,48667002,48667002,0.557988,2.492,22.8026
201,22.7641,23.1477,22.6682,23.0736,33224017,33224017,0.126418,0.551,22.957
202,23.1041,23.3134,23.017,23.187,27223508,27223508,0.113341,0.491,23.211
203,23.1739,23.2088,22.9298,23.1826,19882486,19882486,-0.00436,-0.019,23.098
204,23.0954,23.4006,22.9734,23.3744,23440083,23440083,0.191806,0.827,23.3043
205,23.4965,23.5837,23.2524,23.4354,31912110,31912110,0.061032,0.261,23.4441
206,23.4354,23.6447,23.4354,23.5662,26994796,26994796,0.130778,0.558,23.5626
207,23.5662,23.8016,23.5662,23.7842,28110097,28110097,0.217964,0.925,23.7278
208,23.8016,23.9411,23.6621,23.9106,19466245,19466245,0.126418,0.532,23.847
209,23.9934,24.2201,23.8539,24.0981,18138915,18138915,0.187451,0.784,24.0474
210,23.976,24.0719,23.8278,24.0545,19670218,19670218,-0.043593,-0.181,23.9642
211,24.0632,24.377,24.0632,24.255,28247406,28247406,0.200523,0.834,24.2439
212,24.1591,24.3988,23.9847,24.3683,27864048,27864048,0.113345,0.467,24.2318
213,24.3422,24.3988,24.0457,24.2114,23801217,23801217,-0.156934,-0.644,24.2391
214,24.2288,24.2811,23.8888,23.976,26722292,26722292,-0.235404,-0.972,24.0397
215,23.9062,24.0021,23.6708,23.7406,24275919,24275919,-0.2354,-0.982,23.7948
216,23.4965,23.9586,23.3919,23.9062,25885899,25885899,0.165652,0.698,23.7715
217,23.7667,23.8496,23.357,23.4267,31773365,31773365,-0.479519,-2.006,23.5559
218,23.5139,23.8539,23.4878,23.5313,22904616,22904616,0.104623,0.447,23.6835
219,23.2872,23.6708,23.2785,23.4136,27032044,27032044,-0.117701,-0.5,23.5042
220,23.4442,23.6883,23.0867,23.2611,27503240,27503240,-0.152573,-0.652,23.3168
221,23.1041,23.6883,22.799,23.1782,36622005,36622005,-0.082827,-0.356,23.2877
222,23.2088,23.4529,23.078,23.3744,36617699,36617699,0.196165,0.846,23.2647
223,23.5749,24.1155,23.5749,24.1068,34927682,34927682,0.732361,3.133,23.9225
224,24.1068,24.2811,24.0196,24.2114,59644120,59644120,0.104623,0.434,24.1607
225,24.2375,24.6648,24.194,24.6037,28858647,28858647,0.392333,1.62,24.5347
226,24.6037,24.8478,24.5776,24.6299,23538567,23538567,0.026156,0.106,24.7352
227,24.6648,24.9263,24.6648,24.6735,11411244,11411244,0.043594,0.177,24.8182
228,24.8478,24.8478,24.6587,24.7171,9739554,9739554,0.04359,0.177,24.7311
229,24.7171,24.9089,24.6909,24.813,13445570,13445570,0.095905,0.388,24.8277
230,24.7955,24.8304,24.6822,24.7258,15487744,15487744,-0.087188,-0.351,24.7626
231,24.656,24.7694,24.2463,24.2506,21478736,21478736,-0.475157,-1.922,24.4461
232,24.4569,24.6852,24.0356,24.2375,22926512,22926512,-0.013163,-0.054,24.2871
233,23.9829,24.097,23.702,23.7546,29460603,29460603,-0.482819,-1.992,23.8382
234,23.8205,24.2989,23.7371,23.7459,47297634,47297634,-0.00878,-0.037,24.0323
235,23.8249,24.0531,23.6844,23.9653,27570801,27570801,0.219463,0.924,23.9234
236,24.176,24.6588,24.1146,24.1497,40906993,40906993,0.18435,0.769,24.4017
237,24.2901,24.6413,24.097,24.3955,33619558,33619558,0.245795,1.018,24.452
238,24.5798,24.7554,24.4218,24.6237,38648396,38648396,0.228241,0.936,24.6155
239,24.7642,25.1943,24.492,24.6632,36074151,36074151,0.039506,0.16,24.871
240,24.4394,24.6237,24.2638,24.5096,29494443,29494443,-0.153625,-0.623,24.4828
241,24.6588,24.751,24.0092,24.0619,29521090,29521090,-0.447703,-1.827,24.2289
242,24.018,24.3779,23.8863,24.2989,26655143,26655143,0.237019,0.985,24.1534
243,24.3691,24.8168,24.277,24.6413,33684162,33684162,0.342361,1.409,24.5491
244,24.6281,24.7422,24.3165,24.4394,29298538,29298538,-0.201905,-0.819,24.4836
245,24.1848,25.0275,23.8951,25.0187,49494661,49494661,0.579381,2.371,24.5443
246,24.8959,25.0187,24.7027,24.7642,21802535,21802535,-0.254576,-1.018,24.8299
247,24.773,24.7817,24.3165,24.5535,18370085,18370085,-0.210686,-0.851,24.5286
248,24.1585,24.2199,23.4035,23.6142,46110493,46110493,-0.939298,-3.826,23.7025
249,24.0443,24.2287,23.5264,23.5308,32381676,32381676,-0.083397,-0.353,23.8901
250,23.4737,23.9741,23.3859,23.8951,28095413,28095413,0.36431,1.548,23.6891
251,23.5966,23.7985,23.105,23.1445,38419139,38419139,-0.750564,-3.141,23.3491
252,23.1665,23.5879,22.7539,23.5527,29416981,29416981,0.4082,1.764,23.2261
253,23.6142,23.8073,23.4298,23.8073,28044338,28044338,0.254577,1.081,23.6537
254,23.7546,23.8951,23.3597,23.4298,27696253,27696253,-0.377475,-1.586,23.5629
255,23.4825,23.9653,23.3333,23.9302,20548394,20548394,0.500375,2.136,23.7907
256,24.0268,24.2814,23.8249,23.9127,25482376,25482376,-0.017557,-0.073,24.0713
257,23.8863,24.0575,23.7546,23.8073,23680980,23680980,-0.105343,-0.441,23.8726
258,23.8424,24.176,23.8337,24.1321,22250302,22250302,0.324805,1.364,24.0343
259,24.2726,24.2726,23.6142,23.6405,46213460,46213460,-0.491597,-2.037,23.8728
260,25.4489,25.9668,25.3172,25.8615,117439078,117439078,2.221,9.395,25.6961
261,25.7913,25.8966,25.5542,25.8352,50656669,50656669,-0.026333,-0.102,25.7521
262,25.6859,25.7649,25.484,25.7298,34217185,34217185,-0.105344,-0.408,25.6629
263,25.6245,25.9405,25.563,25.8878,24503737,24503737,0.158013,0.614,25.7792
264,25.7298,25.8,25.5718,25.7298,21477753,21477753,-0.158013,-0.61,25.6902
265,25.7649,26.0371,25.5937,25.9932,25985581,25985581,0.263357,1.024,25.8665
266,26.0107,26.0283,25.8264,26.0107,24026787,24026787,0.017554,0.068,25.9432
267,25.9493,26.081,25.8352,26.0107,18479476,18479476,0,0,25.9668
268,25.8439,25.9581,25.7386,25.8878,17368111,17368111,-0.122898,-0.472,25.8398
269,25.9142,26.3267,25.9142,26.2565,28305155,28305155,0.368696,1.424,26.234
270,26.239,26.2565,25.7913,25.9054,29135504,29135504,-0.351139,-1.337,25.9925
271,25.7737,26.6077,25.7561,26.5023,35981920,35981920,0.596938,2.304,26.3975
272,26.4233,26.4409,25.8703,25.9317,32990266,32990266,-0.570602,-2.153,26.0546
273,25.7649,25.9142,25.5542,25.7474,32866925,32866925,-0.184349,-0.711,25.7187
274,25.8703,25.8878,25.563,25.721,17985026,17985026,-0.026334,-0.102,25.7145
275,25.5542,25.6947,25.2821,25.3918,27035044,27035044,-0.329195,-1.28,25.427
276,25.3699,25.8527,25.247,25.7737,23007718,23007718,0.381864,1.504,25.6942
277,25.5894,25.6069,25.1592,25.1592,26542321,26542321,-0.614494,-2.384,25.2824
278,25.1768,25.247,24.7642,24.8081,25160166,25160166,-0.351143,-1.396,24.896
279,24.6237,25.0539,24.6237,24.7905,22978712,22978712,-0.017557,-0.071,24.8468
280,24.5974,24.8081,24.198,24.5272,36510954,36510954,-0.263352,-1.062,24.4511
281,24.6676,24.9134,24.6149,24.8432,25358916,25358916,0.316026,1.288,24.7925
282,24.7466,24.8256,24.5359,24.7115,21895674,21895674,-0.13168,-0.53,24.6933
283,24.4745,24.8783,24.334,24.7115,34910854,34910854,0,0,24.6195
284,24.6676,25.0539,24.6062,24.8081,27980375,27980375,0.096563,0.391,24.8945
285,24.9749,25.1241,24.8607,24.9661,37628686,37628686,0.158014,0.637,24.9934
286,24.9661,25.1855,24.8959,24.9354,23478637,23478637,-0.030724,-0.123,25.0443
287,24.8344,25.0802,24.571,24.5798,23263559,23263559,-0.355529,-1.426,24.7162
288,24.5096,24.6588,24.1058,24.1058,27158706,27158706,-0.474042,-1.929,24.3236
289,23.8688,23.9697,23.3684,23.781,48928133,48928133,-0.324805,-1.347,23.7258
290,23.7634,23.8863,23.6493,23.8161,20464472,20464472,0.035117,0.148,23.819
291,23.8951,24.3604,23.8951,24.2726,29056308,29056308,0.456481,1.917,24.1916
292,24.1841,24.4937,24.131,24.3478,29258328,29258328,0.075191,0.31,24.3682
293,24.1576,24.4477,23.9718,24.1045,22420534,22420534,-0.243257,-0.999,24.1218
294,24.078,24.3257,23.9984,23.9984,19527211,19527211,-0.106148,-0.44,24.1201
295,23.848,24.1664,23.7418,24.078,20004043,20004043,0.079611,0.332,24.0065
296,24.0603,24.3787,23.9984,24.2284,16861751,16861751,0.150378,0.625,24.25
297,24.2107,24.4672,24.2107,24.3699,19076426,19076426,0.141529,0.584,24.3414
298,24.4053,24.5379,24.2549,24.4362,16684501,16684501,0.066345,0.272,24.4016
299,24.3964,24.8387,24.3787,24.8033,24634578,24634578,0.367094,1.502,24.6969
300,24.7591,25.0156,24.7149,24.7502,22769580,22769580,-0.053071,-0.214,24.8301
301,24.7679,24.821,24.4849,24.5999,19296326,19296326,-0.150379,-0.608,24.5991
302,24.8564,25.1395,24.7414,24.9891,31160911,31160911,0.389208,1.582,24.9829
303,24.936,25.3323,24.8564,25.2987,29863528,29863528,0.309601,1.239,25.2266
304,24.9979,25.1218,24.6795,24.6928,36904655,36904655,-0.605927,-2.395,24.8652
305,24.9095,25.3252,24.9095,25.1925,21921809,21921809,0.499778,2.024,25.2013
306,25.4048,25.5817,25.3517,25.3783,23956868,23956868,0.185761,0.737,25.4615
307,25.3606,25.4667,25.1395,25.3164,19111703,19111703,-0.061921,-0.244,25.2855
308,25.1218,25.4933,24.9449,25.365,22230105,22230105,0.048651,0.192,25.3316
309,25.8206,25.9002,25.3606,25.4933,27145555,27145555,0.128264,0.506,25.5076
310,25.5464,25.679,25.396,25.5552,22952006,22952006,0.061919,0.243,25.5643
311,25.4756,25.9444,25.4402,25.9356,24315253,24315253,0.380365,1.488,25.7942
312,25.7056,25.8736,25.564,25.6967,22463654,22463654,-0.238834,-0.921,25.72
